0	0.7390146471371505
1	0.9034620505992011
2	0.5685752330226366
3	0.6997336884154461
4	0.2809587217043942
5	0.12916111850865514
6	0.7989347536617843
7	0.5838881491344874
8	0.5219707057256991
9	0.7849533954727032
10	0.9041278295605859
11	0.703728362183755
12	0.5233022636484688
13	0.8874833555259655
14	0.985352862849534
15	0.5226364846870839
16	0.28029294274300937
17	0.6358189081225034
18	0.8888149134487351
19	0.6245006657789615
20	0.6238348868175766
21	0.685752330226365
22	0.2263648468708389
23	0.5326231691078562
24	0.13581890812250333
25	0.5732356857523303
26	0.7396804260985353
27	0.20772303595206393
28	0.5319573901464714
29	0.7902796271637816
30	0.7789613848202397
31	0.5312916111850866
32	0.9174434087882823
33	0.22703062583222372
34	0.1511318242343542
35	0.2603195739014647
36	0.8462050599201065
37	0.9021304926764315
38	0.7423435419440746
39	0.6251664447403462
40	0.12849533954727033
41	0.005992010652463383
42	0.822237017310253
43	0.8841544607190414
44	0.8535286284953396
45	0.7856191744340879
46	0.8515312916111851
47	0.8848202396804261
48	0.5545938748335553
49	0.8528628495339547
50	0.8508655126498004
51	0.35952063914780297
52	0.39214380825565914
53	0.8215712383488682
54	0.2796271637816245
55	0.0039946737683089215
56	0.27097203728362185
57	0.7083888149134487
58	0.2696404793608522
59	0.6471371504660454
60	0.27696404793608526
61	0.6364846870838882
62	0.2197070572569907
63	0.6750998668442078
64	0.49533954727030627
65	0.8541944074567245
66	0.27363515312916115
67	0.6930758988015979
68	0.5772303595206392
69	0.5878828229027964
70	0.5359520639147803
71	0.2596537949400799
72	0.151797603195739
73	0.7649800266311585
74	0.5978695073235686
75	0.29760319573901467
76	0.2609853528628496
77	0.2623169107856192
78	0.7749667110519308
79	0.5599201065246339
80	0.6458055925432756
81	0.8548601864181092
82	0.7623169107856193
83	0.21837549933422104
84	0.637150466045273
85	0.85219707057257
86	0.5885486018641811
87	0.7003994673768309
88	0.3475366178428762
89	0.2583222370173103
90	0.04793608521970706
91	0.015312916111850866
92	0.8821571238348869
93	0.39280958721704395
94	0.8282290279627165
95	0.5126498002663116
96	0.6764314247669774
97	0.8861517976031958
98	0.0918774966711052
99	0.9320905459387484
100	0.6731025299600533
101	0.07256990679094541
102	0.05992010652463382
103	0.7283621837549934
104	0.2689747003994674
105	0.33355525965379496
106	0.27230359520639147
107	0.6198402130492677
108	0.262982689747004
109	0.5306258322237017
110	0.7609853528628496
111	0.35885486018641816
112	0.3215712383488682
113	0.9194407456724368
114	0.9094540612516645
115	0.9494007989347537
116	0.4101198402130493
117	0.06324900133155793
118	0.02596537949400799
119	0.511318242343542
120	0.33954727030625836
121	0.15978695073235688
122	0.7356857523302264
123	0.5792276964047937
124	0.9161118508655127
125	0.5246338215712384
126	0.9347536617842876
127	0.01930758988015979
128	0.6897470039946738
129	0.9327563249001333
130	0.2789613848202397
131	0.5332889480692411
132	0.741011984021305
133	0.32956058588548603
134	0.3315579227696405
135	0.7303595206391479
136	0.2616511318242344
137	0.1278295605858855
138	0.33621837549933425
139	0.774300932090546
140	0.005326231691078562
141	0.288948069241012
142	0.8954727030625833
143	0.8268974700399468
144	0.37882822902796276
145	0.0073235685752330235
146	0.9753661784287617
147	0.5486018641810919
148	0.2849533954727031
149	0.7290279627163783
150	0.6584553928095873
151	0.5605858854860187
152	0.1304926764314248
153	0.17643142476697737
154	0.792942743009321
155	0.22569906790945407
156	0.7976031957390147
157	0.29094540612516645
158	0.6058588548601864
159	0.43142476697736354
160	0.04194407456724368
161	0.6131824234354195
162	0.3468708388814914
163	0.6145139813581891
164	0.7956058588548602
165	0.4660452729693742
166	0.4367509986684421
167	0.7869507323568575
168	0.6438082556591213
169	0.5366178428761651
170	0.5466045272969374
171	0.6824234354194408
172	0.9340878828229029
173	0.06258322237017311
174	0.7616511318242344
175	0.5679094540612517
176	0.026631158455392812
177	0.49467376830892146
178	0.5206391478029294
179	0.20639147802929428
180	0.5998668442077231
181	0.570572569906791
182	0.5046604527296937
183	0.009320905459387484
184	0.674434087882823
185	0.4094540612516645
186	0.3375499334221039
187	0.49800266311584557
188	0.5579227696404794
189	0.9647137150466046
190	0.503994673768309
191	0.9860186418109188
192	0.17976031957390148
193	0.5006657789613849
194	0.42143808255659126
195	0.10119840213049268
196	0.729693741677763
197	0.6757656458055926
198	0.20705725699067912
199	0.8115845539280959
200	0.9054593874833556
201	0.8641810918774967
202	0.5985352862849534
203	0.6271637816245007
204	0.4054593874833555
205	0.27762982689747007
206	0.4221038615179761
207	0.8774966711051931
208	0.23102529960053264
209	0.5832223701731025
210	0.7330226364846871
211	0.7882822902796273
212	0.23768308921438083
213	0.5392809587217045
214	0.6205059920106525
215	0.8142476697736352
216	0.27163781624500666
217	0.04061251664447404
218	0.1404793608521971
219	0.5079893475366178
220	0.37816245006657795
221	0.029294274300932094
222	0.322237017310253
223	0.5625832223701731
224	0.4833555259653795
225	0.5279627163781625
226	0.028628495339547273
227	0.5472703062583223
228	0.7436750998668442
229	0.7982689747003995
230	0.25699067909454065
231	0.29627163781624505
232	0.03661784287616512
233	0.9773635153129162
234	0.8049267643142477
235	0.8934753661784288
236	0.07989347536617844
237	0.6597869507323569
238	0.6338215712383489
239	0.8122503328894808
240	0.35552596537949405
241	0.6165113182423436
242	0.607190412782956
243	0.7316910785619175
244	0.3242343541944075
245	0.7936085219707057
246	0.7949400798934754
247	0.2097203728362184
248	0.39147802929427433
249	0.6624500665778962
250	0.9294274300932092
251	0.6724367509986685
252	0.203728362183755
253	0.25233022636484687
254	0.12316910785619176
255	0.10918774966711052
256	0.3348868175765646
257	0.7656458055925434
258	0.9800266311584555
259	0.6171770972037284
260	0.7942743009320906
261	0.5093209054593875
262	0.7822902796271638
263	0.7643142476697737
264	0.8555259653794941
265	0.5665778961384821
266	0.5379494007989348
267	0.29027962716378164
268	0.33555259653794944
269	0.7896138482023969
270	0.4047936085219707
271	0.3801597869507324
272	0.8448735019973369
273	0.02729693741677763
274	0.6910785619174434
275	0.6917443408788283
276	0.3901464713715047
277	0.5659121171770972
278	0.33288948069241014
279	0.3402130492676432
280	0.3508655126498003
281	0.8455392809587218
282	0.6324900133155793
283	0.9873501997336884
284	0.9201065246338216
285	0.6637816245006658
286	0.6684420772303595
287	0.09121171770972038
288	0.6904127829560587
289	0.1118508655126498
290	0.13648468708388817
291	0.13914780292942744
292	0.3282290279627164
293	0.9793608521970706
294	0.14380825565912117
295	0.25099866844207724
296	0.5672436750998668
