19#0	0.18518518518518517
27#0	0.3148148148148148
3#0	0.3271604938271605
16#0	0.29239766081871343
33#0	0.31111111111111106
29#0	0.36507936507936506
50#0	0.20987654320987653
36#0	0.26436781609195403
124#0	0.27777777777777773
1#0	0.30092592592592593
10#0	0.1296296296296296
11#0	0.36507936507936506
23#0	0.35000000000000003
0#0	0.3277777777777778
15#0	0.3484848484848485
43#0	0.26455026455026454
117#0	0.3703703703703703
118#0	0.3333333333333333
130#0	0.2839506172839506
4#0	0.34920634920634924
139#0	0.4502923976608187
24#0	0.34567901234567894
8#0	0.32367149758454106
41#0	0.380952380952381
129#0	0.3
6#0	0.23976608187134502
55#0	0.4305555555555555
46#0	0.3888888888888889
48#0	0.2857142857142857
17#0	0.2549019607843137
42#0	0.3888888888888889
47#0	0.31313131313131315
2#0	0.3271604938271605
136#0	0.3287037037037037
5#0	0.36296296296296293
18#0	0.40277777777777773
14#0	0.3737373737373737
49#0	0.35265700483091783
131#0	0.3742690058479532
45#0	0.34299516908212563
135#0	0.2839506172839506
143#0	0.36507936507936506
34#0	0.4074074074074074
26#0	0.3777777777777778
53#0	0.3333333333333333
125#0	0.3544973544973545
39#0	0.34814814814814815
52#0	0.35042735042735046
28#0	0.32478632478632474
137#0	0.6388888888888888
160#0	0.49999999999999994
142#0	0.3055555555555555
138#0	0.3162393162393162
32#0	0.39153439153439146
169#0	0.3742690058479532
148#0	0.35555555555555557
54#0	0.43703703703703706
151#0	0.29166666666666663
166#0	0.6666666666666665
119#0	0.43650793650793657
157#0	0.35185185185185186
7#0	0.29166666666666663
163#0	0.35555555555555557
132#0	0.28888888888888886
133#0	0.380952380952381
126#0	0.2875816993464052
146#0	0.411764705882353
150#0	0.3383838383838384
149#0	0.4583333333333333
191#0	0.41111111111111115
152#0	0.38596491228070173
164#0	0.3819444444444444
188#0	0.31313131313131315
153#0	0.40277777777777773
161#0	0.3055555555555555
203#0	0.3071895424836601
162#0	0.2847222222222222
186#0	0.19999999999999996
178#0	0.4646464646464646
168#0	0.4222222222222222
184#0	0.4444444444444445
158#0	0.35185185185185186
190#0	0.393939393939394
172#0	0.3725490196078431
165#0	0.4188034188034188
175#0	0.3680555555555555
199#0	0.25396825396825395
147#0	0.3819444444444444
183#0	0.27777777777777773
155#0	0.4259259259259259
173#0	0.3777777777777778
181#0	0.30994152046783624
187#0	0.3450292397660819
226#0	0.3006535947712418
167#0	0.35978835978835977
179#0	0.35416666666666663
205#0	0.3006535947712418
193#0	0.34640522875816987
197#0	0.3377777777777778
194#0	0.4518518518518518
242#0	0.3742690058479532
209#0	0.29797979797979796
208#0	0.41111111111111115
232#0	0.2962962962962963
202#0	0.5092592592592593
214#0	0.21777777777777774
212#0	0.3790849673202615
189#0	0.32478632478632474
215#0	0.32539682539682535
206#0	0.4761904761904761
207#0	0.3006535947712418
182#0	0.3725490196078431
216#0	0.36507936507936506
237#0	0.3333333333333333
185#0	0.3277777777777778
210#0	0.23703703703703705
213#0	0.2685185185185185
220#0	0.3333333333333333
227#0	0.3790849673202615
231#0	0.2631578947368421
222#0	0.2564102564102564
261#0	0.26262626262626265
267#0	0.4052287581699347
247#0	0.30864197530864196
269#0	0.31746031746031744
260#0	0.24867724867724866
240#0	0.29059829059829057
235#0	0.3801169590643275
243#0	0.3194444444444444
230#0	0.2936507936507936
255#0	0.3333333333333333
248#0	0.3986928104575163
275#0	0.21637426900584794
264#0	0.35714285714285715
249#0	0.2847222222222222
221#0	0.39259259259259255
287#0	0.27222222222222225
219#0	0.3202614379084967
233#0	0.4888888888888889
246#0	0.4188034188034188
285#0	0.3450292397660819
236#0	0.3787878787878788
257#0	0.38271604938271603
238#0	0.30158730158730157
293#0	0.3259259259259259
250#0	0.27350427350427353
272#0	0.35555555555555557
225#0	0.35555555555555557
279#0	0.3148148148148148
244#0	0.37301587301587297
271#0	0.3636363636363636
251#0	0.37962962962962965
282#0	0.38383838383838376
258#0	0.31111111111111106
266#0	0.5555555555555556
361#0	0.40170940170940167
290#0	0.375
277#0	0.2685185185185185
256#0	0.29012345679012347
278#0	0.35555555555555557
253#0	0.3148148148148148
274#0	0.3567251461988304
276#0	0.40404040404040403
365#0	0.419753086419753
259#0	0.2727272727272727
284#0	0.31111111111111106
389#0	0.4761904761904761
270#0	0.2569444444444444
359#0	0.358974358974359
295#0	0.324074074074074
283#0	0.25925925925925924
368#0	0.34640522875816987
402#0	0.4444444444444445
362#0	0.3444444444444444
372#0	0.3888888888888889
286#0	0.3888888888888889
291#0	0.31746031746031744
378#0	0.23076923076923078
373#0	0.4444444444444445
367#0	0.3333333333333333
383#0	0.36666666666666664
396#0	0.303030303030303
377#0	0.4861111111111111
405#0	0.3216374269005848
411#0	0.2268518518518518
399#0	0.3037037037037037
371#0	0.4012345679012345
296#0	0.3725490196078431
542#0	0.3333333333333333
414#0	0.3777777777777778
417#0	0.2518518518518518
403#0	0.3222222222222222
374#0	0.38271604938271603
364#0	0.36666666666666664
552#0	0.35416666666666663
358#0	0.42063492063492064
397#0	0.47407407407407404
545#0	0.30246913580246915
384#0	0.2944444444444444
404#0	0.4444444444444445
546#0	0.22592592592592592
366#0	0.38383838383838376
386#0	0.4222222222222222
398#0	0.3742690058479532
288#0	0.3263888888888889
393#0	0.3333333333333333
556#0	0.39506172839506165
390#0	0.22916666666666663
385#0	0.3216374269005848
392#0	0.4074074074074074
380#0	0.4305555555555555
400#0	0.3148148148148148
395#0	0.30158730158730157
410#0	0.391812865497076
558#0	0.27314814814814814
388#0	0.4646464646464646
408#0	0.3271604938271605
407#0	0.41830065359477125
391#0	0.49999999999999994
579#0	0.36666666666666664
578#0	0.40350877192982454
555#0	0.4615384615384615
560#0	0.5648148148148147
401#0	0.3202614379084967
561#0	0.3986928104575163
415#0	0.39215686274509803
566#0	0.3222222222222222
537#0	0.3790849673202615
394#0	0.31111111111111106
416#0	0.3222222222222222
549#0	0.41269841269841273
580#0	0.2657004830917874
595#0	0.28888888888888886
551#0	0.3450292397660819
581#0	0.4444444444444445
559#0	0.35555555555555557
572#0	0.25
536#0	0.23737373737373735
564#0	0.27350427350427353
540#0	0.24
565#0	0.35555555555555557
538#0	0.3222222222222222
574#0	0.4583333333333333
412#0	0.47008547008547
557#0	0.3222222222222222
418#0	0.34567901234567894
544#0	0.3137254901960784
406#0	0.38562091503267976
562#0	0.4210526315789474
586#0	0.3263888888888889
587#0	0.3232323232323232
548#0	0.38271604938271603
613#0	0.3333333333333333
543#0	0.49999999999999994
619#0	0.3888888888888889
614#0	0.4444444444444445
550#0	0.3968253968253968
605#0	0.28148148148148144
576#0	0.34188034188034183
563#0	0.38271604938271603
554#0	0.3333333333333333
634#0	0.3725490196078431
575#0	0.3765432098765432
637#0	0.3703703703703703
591#0	0.4444444444444445
590#0	0.3641975308641975
600#0	0.3333333333333333
596#0	0.40170940170940167
604#0	0.3737373737373737
624#0	0.4166666666666667
573#0	0.4074074074074074
594#0	0.31313131313131315
601#0	0.3976608187134502
592#0	0.358974358974359
622#0	0.35416666666666663
615#0	0.3232323232323232
608#0	0.3508771929824561
539#0	0.3851851851851852
598#0	0.35947712418300654
602#0	0.3703703703703703
648#0	0.30917874396135264
610#0	0.324074074074074
609#0	0.3703703703703703
626#0	0.49999999999999994
630#0	0.25
654#0	0.32748538011695905
597#0	0.3407407407407407
635#0	0.3636363636363636
638#0	0.3703703703703703
627#0	0.28333333333333327
673#0	0.2606837606837607
631#0	0.2962962962962963
617#0	0.3434343434343434
625#0	0.4957264957264957
643#0	0.4012345679012345
606#0	0.35978835978835977
656#0	0.16666666666666669
665#0	0.39316239316239315
616#0	0.4444444444444445
650#0	0.4222222222222222
662#0	0.1746031746031746
653#0	0.26543209876543206
621#0	0.3981481481481481
663#0	0.5757575757575757
645#0	0.3282828282828283
603#0	0.22649572649572647
623#0	0.33918128654970753
636#0	0.35185185185185186
618#0	0.33670033670033667
671#0	0.4523809523809523
647#0	0.26543209876543206
620#0	0.4074074074074074
659#0	0.3472222222222222
669#0	0.5079365079365079
628#0	0.3660130718954248
607#0	0.3333333333333333
684#0	0.31313131313131315
644#0	0.3232323232323232
642#0	0.24786324786324787
652#0	0.24561403508771928
668#0	0.19444444444444442
661#0	0.3333333333333333
705#0	0.3216374269005848
699#0	0.35978835978835977
657#0	0.3777777777777778
675#0	0.4074074074074074
649#0	0.3703703703703703
678#0	0.40277777777777773
679#0	0.27555555555555555
660#0	0.28888888888888886
686#0	0.31666666666666665
658#0	0.49494949494949486
781#0	0.20634920634920634
683#0	0.3790849673202615
682#0	0.3567251461988304
691#0	0.30158730158730157
681#0	0.4761904761904761
688#0	0.4592592592592593
690#0	0.4313725490196079
703#0	0.24338624338624337
670#0	0.4012345679012345
651#0	0.3202614379084967
685#0	0.30994152046783624
702#0	0.39259259259259255
667#0	0.3157894736842105
677#0	0.4343434343434343
676#0	0.34027777777777773
709#0	0.25603864734299514
664#0	0.27222222222222225
788#0	0.301994301994302
693#0	0.4583333333333333
689#0	0.34188034188034183
793#0	0.3641975308641975
708#0	0.3777777777777778
714#0	0.3157894736842105
695#0	0.4166666666666667
700#0	0.3760683760683761
710#0	0.5079365079365079
701#0	0.2619047619047619
687#0	0.32539682539682535
712#0	0.411764705882353
694#0	0.4343434343434343
810#0	0.24786324786324787
697#0	0.2222222222222222
