b972e2ba473a4974bc7573f4de739abc	0.4035087719298246
0f52ba11790d4329a176dab862cf963d	0.3872180451127819
4e844dedbf5a4d49b9c8ad22979fc365	0.21491228070175428
959b539f1fbc42e5abdc6163ee8067ac	0.6127819548872181
df95eb0f694b4160900e475af9fd6cea	0.165991902834008
988df9bf5f9343f1abca3a60c6fb1267	0.4898785425101214
5355339ce55847f78e24aec07f9092f9	0.33552631578947356
2b0fa2b3322b41cfb485b9b0a61e351b	0.6491228070175438
d3029a1b899e4b8aa7c0d1a292bcf4fc	0.5526315789473685
11bdc11deb854a348be8d13b7f872df7	0.2222222222222222
ed031859f4b64411a6fe1241e00ae460	0.5219298245614034
8b3bef44c5774562afa3ef46b81f5ae6	0.4999999999999999
941588f22f2f415c9a45c59ddbdf252c	0.32793522267206476
8ab5e08031c048d185332712305a5441	0.36842105263157887
a7ccfce51c4b40458d43b62ac16275c2	0.2222222222222222
94b63da90b184a91a875e92672fe74f6	0.4671052631578946
e10de2e233404c819d31900b3637dda1	0.22488038277511957
93caec7b9c3a4ffe880fc99b0419d2ee	0.2807017543859648
b211c19766554ae5a2829c70e293e2fd	0.36842105263157887
1d93ebfbba0d430eac619713e679ccb2	0.5207756232686979
fc871cd16fa849b6b002b777093750e5	0.36842105263157887
9c8bc19b971c45a38a66ec654c9e65db	0.4641148325358849
f539704b7568461380d74295633f8b58	0.6096491228070174
06a9e14c675941c595398d40583fce29	0.40601503759398494
38c3e9905aab43b5ba90e996387facd6	0.36842105263157887
88b09517b5a0454b93ad195efe451ac1	0.3268698060941827
05136a6fddb3464d843c84eae5710757	0.31829573934837085
2b5bd91c586b406e9a3b3ae74a737608	0.7631578947368419
b71beef967d8456e8b50fdf5a319b211	0.5187969924812029
88b81dae57a841758c89a9f5df6f7482	0.7485380116959063
dfa890a4c08f4bdfa641a6af72072d4a	0.23684210526315785
13a3715f8ec842ff9274056d04a8234f	0.36842105263157887
5c463760e80349d497397d2783bf685f	0.19736842105263153
f5228bbc80084170ae5c86287de8006f	0.30263157894736836
1b5d5a83de1f4e1da3be9b839cd42acf	0.12171052631578938
1ba596a787b94784ae39ac3683fb1284	0.4342105263157895
b72b6e3ccfe54719bf62dc0316b6100d	0.13815789473684204
10e55efe9072412ba3d4b3e7aafdbe5b	0.2556390977443609
1fc390612ea3453da571dbb7af715295	0.36842105263157887
f1fda1d143a74a20bb13a22602ee83f2	0.26006191950464397
12e16913fcea49b78025c849951b3ac6	0.5087719298245613
a88b8b84aa80443aa9d061ae0245d5c7	0.669172932330827
e807a5267369445a8c6fbd8233703276	0.3099415204678362
4e184eb2267f4f6d8cb2ba8bd9386922	0.40601503759398494
5400355608884ee5864a7ed1b48753bf	0.5708502024291496
bc14b1ce0294456da47d5c473a76fbf9	0.21052631578947356
305ca0f3233c4045af324bc8412061ab	0.556390977443609
9fbe7007dcb34499b730ef2fc2db2768	0.10526315789473684
0713785057ef4d009aa5255b7b38fdbd	0.5187969924812029
5dfc1cb82cab423d863d9f0de51fd9e7	0.30263157894736836
5e83058255df407194d1997705ac41aa	0.39473684210526294
f3a4f88c872545f2b15953072622f0f7	0.416267942583732
8b792276618d420d9deb16ba0ddd1e72	0.39473684210526294
1dfbdce97593421c96e1b5016dbd784d	0.4013157894736842
3ee4fbe3ab594e59ae6f9e0004a7589f	0.45614035087719274
94a4279784e842efb4bdb1c49de1621a	0.350877192982456
b57a4a1a74304d6087e33395d309d1a8	0.42105263157894723
93c90c1e1b704118b9b7ff4bd0ef94b9	0.3157894736842104
ef245a76f5764d329cc501758392c280	0.719298245614035
2cd451e43d8a4324a58402fe09114017	0.33552631578947356
dc67052a6e0a486e9e27198a4f75d841	0.523219814241486
61720412c3d64a679c458d2fbe9397b5	0.30263157894736836
9309a6fb19184cfaa5425427edbf6a33	0.5303643724696355
823431452c274c40a6f57f937997fc99	0.29323308270676685
de7820bb81164ad8a520e4c4667dee96	0.2727272727272726
568860dc43894b109ecea693fe0c16e2	0.23684210526315785
284401e98562410aa4dc634bddfa3589	0.34072022160664817
ea4a403dcddb443ebab99c790c6564bb	0.4089068825910932
